2022-07-01,11858769.32217,11945907.54588,34869.15351,3564.21898,2383.024,,,19684.18957,2649.75696,686693.28856,21425.78893,,50067.28482,84589.62377,20229.79828,153028.84909,219341.8606,48129.62724,2543.70703,59276.71087,15909.05777,191476.22124,101803.09571,46477.74793,141386.04853,9711.1553,54614.30909,363416.47544,1487.59461,123374.3118,111149.07446,24798.92756,87835.69371,92268.85332,3580.00201,4701.66644,17581.20947,235.98699,5888839.80288,61268.86512,3304164.3227,535962.7699,33239357.15118,96491170.08229,909074.34521,3043.55034,0.52414,4794770.86886,9148.75181,39731.40656,326423.41596,20411.95925,6192.61357,3435.38941,59988.39887,87106.19426,29205.68354,157.54594,60.125,1004.54219,14560492.67465,58570.6469,23127.11412,389894.4345,5803.67112,71818.25945,18673.72115,7677.20824,5178401.39834,2892.60771,15878.1084,24673.54423,145062.11275,33921.07313,429.14557,48656.09791,150883.57468,441.70158,3283.92233,6168.16695,234.75921,0.30976,32880.49578,108.80758,37135.14765,261816.84065,347.97574,
2022-08-01,15303440.98618,12198803.54645,32673.65824,3368.3615,2978.57025,,,20146.1053,2443.71474,682237.03615,20643.11828,,38905.10057,75721.72046,18998.58064,143884.71356,282604.79771,45387.58686,2477.01413,48796.76611,14642.90283,184530.88803,98278.10522,52925.43224,137539.95691,9267.23327,56568.11206,396302.649,1404.05611,154041.8075,113580.75271,24694.05155,91728.95163,125996.75839,3337.37309,4478.95335,14473.25319,263.03952,6166654.3357,56189.32448,3294193.22371,533087.65141,33273329.72089,96235842.29947,884435.83569,4566.20934,0.52467,4787631.59498,6699.81521,38076.93492,316371.6076,18985.34707,5890.76585,3152.40491,51688.98886,82909.13588,25190.87924,157.54684,60.14584,963.97743,14557021.35793,53675.69111,21821.98555,388514.15192,5367.31859,68709.0534,16616.27715,7496.96333,5175955.84146,2718.75437,14753.97727,23759.18074,139343.50397,32910.90071,410.0503,44619.78478,145655.34876,403.92675,3128.0403,6600.27724,220.81817,0.31007,31546.96388,108.23142,35353.11734,288836.50657,334.23098,
2022-09-01,15365414.58263,12365593.80958,29661.03584,3162.81738,3204.65671,,,17992.25808,2294.23959,671672.15003,19792.03535,,34372.76749,90173.1474,23072.72075,136655.60355,264257.45192,41777.03048,2419.86333,52885.94355,13596.2383,187889.81453,98271.91064,52826.75889,128636.36534,8931.42607,49493.69496,392374.39842,1314.5743,154042.51659,118886.28644,23881.13404,92747.16349,125332.98012,2045.81919,4289.24696,13875.1397,242.45302,6158652.84106,53126.12467,3283032.06282,593122.62516,33232651.83637,96353835.09446,861626.4958,3424.65868,0.5252,4786671.95251,4363.54563,37663.65626,300187.66257,19492.86687,5281.99194,2911.57288,49562.94733,77395.55477,23601.97023,1.89241,,902.11173,14547547.85842,50291.11572,20805.59382,387831.52708,4918.43846,64959.1374,14469.91707,6841.7314,5172655.03226,2572.90225,13958.68696,22439.33254,134538.98106,32155.64858,392.6041,42571.08347,145361.67715,388.65071,2876.25324,5821.0269,206.30891,0.31038,30265.25903,107.65567,33726.80926,287240.63714,324.1171,
2022-10-01,15419714.31741,12416535.0375,25767.34498,2880.32681,3266.23568,,,18495.91198,2232.86486,662878.41291,20663.68333,,29861.91493,86096.86619,21814.68726,133041.89226,255397.79186,35707.82876,2292.79507,59432.96999,11594.06024,190724.02437,94439.09084,52018.18264,126188.46067,10143.52269,48763.16514,382048.14848,1234.21376,143602.54834,129639.94446,29482.94447,83397.27179,120940.48185,1671.89231,2961.51143,13136.1841,242.82151,6150949.99713,51720.3093,3273531.53707,624446.09341,33378945.27821,96368112.87551,855780.82956,1902.22134,0.52573,4784743.88955,3709.8089,37083.02796,296161.11068,18380.32083,4869.46853,2777.3136,46258.1686,75295.01885,22215.66611,1.89331,,885.39838,14570276.12114,48023.48085,20143.5451,389202.02542,4576.79625,61970.42658,13418.94376,6282.76086,5171184.46197,2213.41651,13157.36515,21296.07764,128263.53,31949.32467,382.93376,38200.83594,148551.63645,372.94235,2754.28826,5703.89733,196.52829,0.31069,28966.21782,108.48819,33378.42446,282340.81604,310.58979,
2022-11-01,15477118.70348,12323524.69814,23734.06565,2617.94782,3265.97786,,,17272.84321,2138.89091,646727.28969,24873.59613,,28627.48335,83912.30568,21616.51188,132171.24624,267359.34646,33310.09945,2228.75607,62533.86518,4530.70373,186128.86539,90328.22767,50959.85672,118899.06796,9816.86412,46567.18057,384949.81861,1318.94229,144031.1889,150797.07444,28374.40051,74493.73294,118591.31309,1298.60992,2754.9511,12579.98397,243.44666,6142116.10914,49339.56139,3258695.70071,607576.01951,33394088.85946,96226109.06207,842004.99676,1902.5908,0.52626,4785982.23679,3169.28429,37530.44939,293646.52486,17127.11487,4529.54232,2587.566,43066.73728,69484.48907,20203.83749,1.89421,,786.66119,14564191.19203,44617.85829,19562.28345,390650.93611,4423.20862,58890.34209,12137.36291,5761.6047,5163093.75127,2234.66785,12826.46308,19642.98532,127952.11401,30554.00236,274.6831,35758.94244,150419.50005,350.3192,1730.96565,5520.75143,183.25811,0.311,27759.98212,109.32149,31502.3031,258184.32565,289.78768,
2022-12-01,15538413.64356,12438504.30634,23675.13767,2478.61338,3254.51617,,,17830.14848,2050.52234,649601.35322,26642.82673,,32474.37713,67497.13272,20932.67314,134890.77672,272806.16852,38106.41743,2177.19872,63108.22929,7899.39682,195495.50914,86572.70562,48782.23846,126325.41056,6608.00498,48016.62019,398262.17394,1201.54177,144634.75216,178423.82281,29565.28536,76345.53854,94924.4545,1196.75058,2656.29217,11790.31606,213.90953,6088321.85538,47217.27468,3247732.14053,592128.68061,33690322.54711,96448618.07258,863738.08646,1902.22134,0.52679,4780351.28327,2653.01362,35846.9166,305389.27012,15637.1706,4357.8635,2482.25798,44220.76354,65795.19555,19028.05465,1.89511,,2720.4667,14586700.67699,41052.3242,18808.70754,389810.35112,4229.3893,58033.627,11487.8053,5563.34987,5161636.74231,2091.93501,13193.30682,18437.16525,119509.54976,30634.28481,269.44085,34301.35322,158852.79889,341.20559,1624.412,5350.43028,176.85481,0.31131,26701.62422,112.00661,29830.91736,250801.52233,276.24627,
2023-01-01,15625288.31382,12781426.20923,21692.06391,2317.52511,3243.2556,,,18555.68368,1803.19021,724488.37775,28248.87354,,34583.72653,70625.34676,22347.69986,143270.0918,306970.44161,39861.78061,2059.83305,93072.93924,8005.20422,207337.78505,83250.11783,55187.20882,129340.45927,5855.89672,45432.2359,401696.20386,1120.60232,142922.493,176316.09658,29550.98001,69241.30549,101293.23639,903.65243,2461.86214,10662.25451,183.75622,6070422.00298,43678.92607,3237844.02724,618708.49859,33942135.02839,96364535.93706,925704.35924,0.00568,0.52732,4776006.84857,2171.41456,37008.02944,323127.70156,16754.69268,3839.94308,2275.94775,39975.37823,59787.92594,17509.23205,1.89601,,2642.75276,14607627.22717,38517.74527,18029.92068,388946.25861,3873.17563,55528.01166,9692.01211,5250.0892,5160951.65389,1899.37841,11139.91604,17028.34336,115933.42473,31600.41009,264.42929,31499.9543,168846.64039,327.86271,1453.24028,5277.48642,168.26484,0.31162,26337.12798,115.2098,28187.81423,112145.58757,260.84412,
2023-02-01,15691923.19401,12892222.14661,22144.38851,2625.69075,3242.9477,,,18549.3294,1647.45037,729887.65635,25098.49338,,32714.99127,73785.94558,24404.65854,135865.89151,290089.63774,44551.50063,2070.94264,99606.15932,6043.58703,192829.77513,81726.23921,54081.83189,135354.58287,6782.73624,48646.88135,405051.42521,652.84268,142029.42928,187190.7,33786.73636,74616.28332,102824.69617,675.90218,2324.33368,11585.18198,,6069681.08791,37359.18098,3210907.01581,667777.55435,34008549.61979,96623853.63983,1002095.95504,0.00568,0.52785,4779283.81588,2006.6736,34673.50079,353275.3232,17614.52572,3305.62897,5595.47234,37812.63686,59993.597,16680.20158,1.89691,,2554.39045,14595342.6352,38059.24583,19163.66663,391895.76273,4440.53758,47782.09179,10828.5459,5732.00025,5164576.37534,1419.99371,10917.5653,16228.92793,110964.40658,34711.61318,261.10269,29982.80736,174818.53613,318.84132,1390.17149,5144.72329,0.55176,0.31193,25393.65949,111.27335,34217.27332,115432.64407,248.00158,
2023-03-01,15741248.97595,12041599.46649,20355.90624,2482.34116,3241.96144,,,18658.94939,1601.985,891918.13388,24879.87494,,33516.53298,71470.90188,22356.20048,140233.3405,282280.61882,39406.82735,2014.81029,102588.04064,5079.35033,177583.07619,97904.6787,51116.76651,132260.96678,5678.22404,48651.02761,397050.16971,645.92155,142444.5671,193476.95266,26758.55243,71176.00399,82357.59285,523.87126,2283.25523,10336.52292,19.15749,6051008.30979,38962.25002,3210679.59253,666777.45301,33990705.82797,96609180.42094,1030530.03084,,0.52838,4781487.17213,1452.85417,36401.21285,349561.77918,17063.00978,3204.92644,3829.91273,38036.62957,58986.90746,18094.61264,1.89781,,2467.5778,14627956.92184,37667.85193,17617.30757,394239.68969,4500.97004,48929.02957,10182.57315,5447.4692,5162503.43642,1012.30621,10529.32913,15883.19,112589.54093,29533.56276,257.42917,28576.7421,179376.22546,308.86227,1333.06933,4990.35443,0.55231,0.31224,24143.55067,111.23792,39850.16437,114939.17983,234.59188,
2023-04-01,15804956.55467,10369663.04336,18623.8974,2287.33011,3259.9744,,,17670.17742,1405.48512,846952.30166,23835.04073,,33787.73757,69524.83869,25212.18455,137087.65842,269980.9569,39764.97517,1768.35218,101295.48596,4905.45846,188602.39253,94452.01974,49370.31004,131639.52366,5321.54967,44602.50903,403463.20419,614.62414,140004.03128,192914.9361,27616.9404,68806.84069,110679.85456,620.69532,2184.74175,9987.47228,31.65733,6040127.8205,35916.13032,3204539.58439,647217.12167,33965748.36317,96531345.94005,1013503.35535,,0.52891,4787642.09298,1202.5191,34087.74617,345828.21922,123866.66152,3035.71289,2045.23414,34651.77858,55629.3349,16651.26574,1.89871,151.29968,2337.45113,14637416.08219,36551.68987,15362.3826,391247.46764,4107.93241,50908.58629,7918.47331,4900.24345,5159470.81666,981.98739,9727.19024,14115.46401,107606.04328,28840.55279,249.84373,27193.81748,175692.47214,288.72675,2422.30466,4782.60168,0.55286,0.31255,23573.84895,110.82469,38136.17946,112283.5798,213.5215,
2023-05-01,15867206.04467,11026666.82376,19065.24124,2157.19537,3259.47524,,,17326.13817,1287.62838,835303.95221,23487.8542,,32625.79556,70142.59378,24815.69362,137015.61945,284172.91446,35896.58802,1754.23642,95142.31416,4766.23177,188373.09426,105287.0178,46671.49034,128154.7645,5123.63535,42965.028,386513.65548,592.37926,141160.0884,178078.48361,26486.83963,71759.87616,111649.1317,593.58847,2836.64428,9475.03054,89.02502,6033436.88895,36285.90477,3209693.94206,664301.10897,34065065.13741,96411073.83831,1041018.78148,,0.52944,4783968.19269,881.14214,35167.86052,346042.65271,110218.59195,2923.12623,1904.05735,32493.30685,59366.71525,15527.23351,1.89961,134.53699,2209.52653,14650787.63139,35800.32069,14235.94085,391434.35047,4409.24207,51848.06995,7230.56345,6594.16116,5159396.72101,816.72563,8764.09781,14609.1433,103983.50903,32043.78606,243.64241,30403.95567,173617.95121,274.11504,2315.51103,4812.71434,0.55341,0.31286,23637.62674,108.88259,36708.11392,115074.9093,195.82055,
2023-06-01,15923073.63337,12494879.69307,14850.13544,1756.07506,3248.2271,,,18243.13337,816.67122,822290.27719,22418.5521,,31399.41007,67191.65536,24176.5829,134373.01107,284679.68218,35378.41116,1504.44641,88543.10571,5932.03342,169574.26757,100658.86863,43861.66581,112762.28459,4618.8312,43054.16997,376337.276,550.14847,141665.11138,169405.19045,24591.00106,64882.08619,89359.23505,121.4873,2648.56754,8910.07844,45.25262,6031390.25275,34989.0558,3207957.49649,681778.10644,33959434.04463,96377751.4171,1017108.85063,,0.52997,4772499.42762,673.09096,34685.87174,334413.95036,111699.71497,2671.50442,1683.37097,30547.48822,54665.15616,15527.34806,1.90051,112.74009,2000.8294,14671110.19553,34108.7844,13066.95003,389827.18186,3768.99835,47264.83275,6357.30623,8273.15164,5164371.43091,775.44273,9031.90335,15508.53231,100295.10005,32303.93048,230.47643,31193.38995,169859.86741,246.26038,2165.36461,4643.15357,0.55396,0.31317,22171.45913,109.36401,34108.76065,111868.96032,169.97739,
2023-07-01,15977410.06569,13509201.94997,17064.96356,1585.93686,3247.70344,,,11398.74019,829.34894,810046.97414,20672.25389,,37730.90329,78385.18854,27623.7172,170189.37038,304782.38587,36852.44549,1331.50263,113075.05642,7776.52262,191326.51008,121187.6362,44656.33036,147158.5223,5642.18958,43746.64904,384457.51341,534.53832,140128.72979,187515.68748,35204.71794,65343.50768,110164.40165,142.10054,6975.54564,13934.23965,22.91978,6048621.64626,37454.03647,3223067.53716,834263.17778,34710259.50157,96746358.42468,1178384.12097,,0.5305,4775263.46905,187.86358,45422.878,379836.00869,114369.43683,3004.97083,1782.71172,49021.78458,53168.34095,17842.54504,1.90141,97.76657,1960.03966,14673783.43737,33089.18995,12614.11505,396801.25436,4800.23462,51519.96025,7885.86565,8761.68206,5172009.9095,694.02308,8437.25923,18970.15406,101884.00135,42936.4059,226.8928,34503.13712,212913.26901,235.87992,3144.68092,4431.03502,0.55451,0.31348,23631.10489,108.89621,36066.20992,123759.65166,154.43367,
2023-08-01,16048588.16019,13868979.63635,21783.77498,1512.24753,3243.74708,,,11448.47808,721.00941,827935.37095,19630.92069,,46594.01478,94598.50897,34077.44249,201232.44665,314473.33448,44911.22205,1248.67835,142464.62597,6696.22987,203412.21482,133820.98115,48517.7917,164212.31498,8242.63593,56565.42257,405998.82366,2180.74587,140551.36094,183172.87658,36891.53753,80034.64074,118098.24407,56.77922,9988.27399,21600.91165,,6068386.26947,57727.13373,3249025.93289,871938.84304,35299915.67375,96893123.9341,1328762.89397,,0.53103,5396039.28952,176.97475,47752.62932,403559.63341,109126.15771,3071.98521,1725.65939,67747.06441,63123.69788,18161.34504,733156.24583,81.45589,3340.06695,14890925.25131,32397.02749,12538.86398,409544.33028,4580.91876,52010.58602,7199.08319,12532.98365,5179432.44369,1222.21829,7260.59436,31232.92257,106859.4402,47342.91055,222.58487,35792.29758,232559.74275,221.59575,4526.50837,3841.38867,0.55506,0.31379,25670.43863,108.89907,33096.11111,127555.46469,438.79937,
2023-09-01,16118099.34118,13977914.30499,23787.75978,1412.12603,3243.43991,,,11609.64947,659.19008,877445.47009,18481.04218,,47488.17935,109397.55541,34813.12716,227158.382,310905.34023,48358.40503,6897.95151,175738.44094,30544.12408,208185.87558,155784.62401,48996.205,181673.56305,7450.70523,42019.20176,401091.92448,6865.53919,140328.91328,191025.81214,36571.23972,82581.05293,120927.92885,97.72764,13984.92755,28982.41466,54.00163,6074853.14434,67743.80349,3283392.99463,918508.24031,35591362.76004,97120548.57666,1430546.16611,,0.53156,5402058.80756,84.237,48198.61093,435965.03756,115691.557,2906.16292,1485.53666,91581.01546,70495.10642,17679.6294,1724392.64822,64.90349,3244.47764,14915117.5287,35337.40974,12994.32809,415600.79043,4504.60042,48825.41445,10537.02203,16230.61361,5190802.97565,577.03802,6333.78624,34029.4984,106283.22446,46233.96566,216.56593,35297.19911,241191.02159,207.28837,4747.71554,3971.823,0.55561,0.3141,26875.01024,109.74474,33252.89863,133862.9822,124.68789,
2023-10-01,16179863.66055,14108863.81405,25990.00531,1365.38605,3239.24805,,,14514.8508,3300.54522,953439.38198,19914.19472,,50253.97192,108686.15817,44067.22632,233072.86794,311254.18004,154134.46395,6710.21385,177413.67342,28526.0707,241369.09431,156070.0386,61346.45603,190263.22851,7056.9879,40103.83191,393009.76535,6689.09111,137611.93529,206103.46086,40272.77916,84344.17156,116120.25131,192.24627,14813.2532,31168.52675,70.21364,6084360.22315,66823.11215,3286811.20799,965376.21823,35842726.93856,97116202.25292,1530060.74936,,0.53209,5386023.53759,80.69681,47985.12528,450798.93803,19873.53646,4202.50578,2012.10463,113903.6999,72437.82921,17150.80635,2870970.64835,48.39575,4304.15818,14918950.60691,33797.27303,12441.21514,416137.60905,2885.38077,49600.99016,9998.98792,19040.42508,5195082.49596,522.70947,5501.49702,35914.15,108334.94908,47274.52556,214.6609,38435.97029,254635.34033,192.56008,4700.16199,3796.37123,0.55616,0.31441,28040.99837,108.91521,33810.84229,134540.86884,110.10575,
2023-11-01,16219630.70704,14245261.56153,25485.45673,1358.12852,3217.3416,,,13281.41525,3043.53211,1000451.11153,18751.71073,,49040.0537,112768.35439,37705.1081,234079.00103,310762.67071,160341.62067,6436.14308,165604.80305,30222.07416,228579.86287,174453.17508,64841.70829,202860.92936,7492.37841,40935.41191,396643.556,6591.68494,136704.73587,202433.38434,40862.78207,89822.9509,111131.19448,57.25209,14754.74312,33481.91396,71.42322,6081661.33558,65264.73546,3302389.56048,982871.23153,35697846.86103,97042630.82627,1598678.92384,,0.53262,5387866.54522,170.97882,47184.18348,453945.03155,19857.15127,3934.24139,1762.43134,124045.18415,69891.17641,24159.68703,2367070.47067,32.77555,5059.58984,14934228.56332,32523.10632,7060.00111,408913.55672,2898.49122,47577.17058,10502.00816,17858.45605,5196360.9425,478.95823,4033.58673,36552.38588,108189.45318,29865.20829,2386.6446,39496.77722,256184.31425,181.72595,6166.98182,4515.4863,0.55671,0.31472,26655.65002,110.3681,32189.28389,134406.78886,,
2023-12-01,16274813.26841,13522934.94137,24062.29439,1261.17085,3213.74868,,,11426.18744,3081.4176,1032836.73126,136086.15514,,48747.25228,111934.74915,40682.90151,234333.17366,304964.14264,77784.26381,6253.50246,163272.41073,30089.81687,249362.98901,180666.16254,66410.54746,207023.09232,7267.90672,46429.0514,459770.84751,6364.17631,137777.05904,216846.75617,41263.26808,88835.55937,117479.95371,0.37108,14286.75064,41748.28057,,6083365.32429,60162.87374,3310129.8233,975324.6905,35805339.6059,97108640.51071,1597419.88739,,9.67314,5388467.86525,62.72811,45346.61532,440637.40688,22954.74944,3791.00017,1533.82886,121369.2543,66262.36614,22978.148,2980272.62532,15.37592,4229.82937,14912315.82401,30137.12985,6263.22003,408024.25082,2723.9982,47173.66012,12015.86641,17832.31426,5219477.55303,2457.53933,3700.98872,38005.48618,106199.76872,28066.84439,2942.69308,37213.38235,252881.11411,163.402,5947.99717,4273.3842,0.55724,0.31685,26820.86118,109.94336,32807.43745,130479.01349,,
2024-01-01,17019537.96992,12547781.79015,25201.82321,810.67644,3357.10939,,,12435.94743,2903.50855,986853.59705,145395.38069,,48047.30473,120065.16966,43591.30614,243268.90362,324540.78968,108029.43833,6031.03632,183415.25133,24607.44,282753.68195,183965.01525,67817.623,226682.30302,8353.66186,29987.46815,468302.83209,6175.09952,138388.69521,252079.13335,40331.42655,85534.90868,125775.91102,0.36039,15255.81107,47424.24066,,6139653.48565,57667.40182,3316124.70903,1011774.45856,36045982.40531,96820587.8821,1568689.2958,,9.67314,5397577.44431,124.24515,49184.38699,445129.91531,20324.82445,4249.31202,1248.29431,136101.05134,61690.21246,25929.75399,1458940.888,,4116.11413,14909744.75335,28170.10273,5785.54015,357104.68107,2369.8159,46184.56163,11367.90317,17398.38708,5228286.22693,237.90126,3391.28201,37786.49425,109247.28737,28946.34002,2888.48891,36177.07594,252616.76409,1099.0716,5819.81576,4060.66798,0.55779,0.31716,25312.41373,109.68169,30182.21464,132576.93534,,
2024-02-01,16984373.4943,11641080.51848,26183.17643,806.63484,3347.42765,,,10638.99615,2335.4122,919035.72992,104709.24349,,48811.01021,127057.37335,42327.42856,228370.57503,324170.94407,106649.15713,707.16606,174938.79821,32178.52457,275595.6346,187193.02895,71501.69873,204205.52175,7524.68362,33352.04622,546008.80174,6107.82124,139382.31962,246754.76944,40238.88352,98337.05828,116770.15438,0.36039,15085.01487,50969.49468,1.81459,6166271.87403,67850.78277,3290326.60803,1003444.89538,35897844.60494,96930622.08133,1545521.14434,,9.67314,5408905.24204,48.1567,47519.32065,450961.49006,22126.22158,4098.96256,1170.34284,134564.95985,60678.56744,22944.62063,648719.94206,0.04489,1498.18841,14897963.47301,26904.91179,4812.20527,356803.0832,2526.51091,39217.48792,12013.17614,17293.09297,5238617.08436,3674.13567,3265.6691,35025.33738,104960.49101,26702.35946,186.24837,34328.01158,244594.47051,1034.81784,5631.982,2773.03124,0.55834,0.31747,25553.13459,109.68515,26555.44093,124693.7846,,
2024-03-01,17210846.2406,8896972.26402,27257.29579,792.71051,3375.66822,,,11582.75176,1952.73727,902013.58268,23937.17887,,59028.43394,124650.05319,39790.63728,233251.39119,311178.40533,143449.95943,639.21748,179372.73558,31455.21549,273228.90811,201102.04072,74065.6981,212756.23708,42984.3219,31608.17847,551346.13839,8952.48521,139382.73001,243084.43707,38178.61836,92507.92058,121985.75158,0.36039,15334.90871,48096.87325,40.51973,6174551.41048,61566.00391,3305125.64404,1029115.69599,35765178.3307,96996777.88785,1569011.88274,,9.67314,5401701.54737,38.57466,46824.36332,447071.13267,17637.06343,3811.44999,1169.59045,131295.4529,62829.6715,28202.38987,760270.92105,0.04489,1442.26185,15597686.52402,25910.5608,4355.70007,358580.51759,1961.40386,44953.59693,10515.30271,16477.8041,5238453.89522,5161.86983,3644.96043,34866.80666,96369.31492,24533.9061,188.993,33828.0855,247128.82797,173.3271,4038.0591,2808.03987,0.55834,0.31747,24595.35868,56.49668,27441.03175,122744.8535,,
2024-04-01,17753031.92696,8663657.90711,28025.69968,780.37676,3464.87187,,,8999.92175,5988.8657,1003648.2805,29633.35882,,69722.22972,134293.23766,49984.86185,246867.99185,359004.28194,270875.0967,581.70693,206888.66559,37627.09746,278255.15678,220893.77523,85548.70256,224347.23535,61759.41583,32427.51971,563173.98742,7913.59745,137512.23373,254073.27161,37698.00152,78502.12596,121912.50281,0.36039,16606.57957,53142.09573,35.21012,6202102.88153,74048.3436,3320488.81015,1041239.29975,35885517.60287,96995882.9411,1584032.85743,,9.67314,5397904.56426,65.30563,44774.0847,447241.2193,16477.45107,4315.37437,1040.28375,130418.32505,57942.01367,28602.84873,361947.02019,0.04489,187.8933,15412558.66238,23829.41155,3975.62497,356429.3481,7368.53684,44132.90748,9969.21285,15272.79997,5235359.55206,2131.53937,3406.72176,36309.69345,97504.90851,23034.48259,184.60998,33049.83961,269451.27417,160.5021,3977.01734,2758.70556,0.55834,0.31747,25390.7622,56.52357,28865.32492,122404.68445,,
2024-05-01,18036428.70266,9640103.90955,26756.13793,776.00465,3503.98629,,,8753.09226,5742.22435,970753.64297,130554.31758,,73487.5465,137276.5844,60409.30045,246209.66235,404039.57887,271616.31881,502.36188,207176.70062,178889.2239,300866.00698,239472.01456,72189.33344,231250.81836,56590.91107,36645.30681,570168.83471,7638.5998,145022.40281,247880.83074,39118.88665,79013.12785,104820.9109,0.36039,18916.9012,53431.14461,,6226113.48127,85154.85418,3341011.91665,1037306.28776,35802320.68822,97156485.32923,1628831.44139,,9.67314,5411526.60708,69.72807,43370.46257,456704.87006,15211.60282,3980.24827,973.26363,128635.17422,56431.14989,29850.32904,1023909.07389,0.04489,134.80875,15398548.46241,22672.42758,3743.67994,354678.8157,25003.55221,49136.56642,9694.61513,15481.79559,5241969.31406,3463.41117,3174.36327,35873.30154,94348.06773,22733.21051,173.07573,33411.28139,273818.65648,131.21034,3704.11973,600.05669,0.55834,0.31747,26777.82978,57.56469,25425.08666,119123.46163,,
2024-06-01,18503256.00748,10289121.90283,26362.58507,776.51687,3577.44967,,,8933.73618,5451.92794,936166.9177,120165.65036,,69542.14251,141148.7176,58333.1362,247881.62516,412605.70206,274661.81215,368.31473,198587.90747,203432.55209,311652.05592,235513.0967,80184.32928,243312.86917,44027.94368,39099.8492,567476.04614,7328.23861,205134.83055,258711.24207,40985.00542,80595.86659,87813.84438,0.36039,19049.7442,54841.52335,,6209818.41448,91067.57803,3330111.19353,1056212.95354,35707446.33187,97230590.66538,1615337.66146,,9.67314,5412057.6625,2.8503,44657.91461,465911.05052,15736.75285,4330.73774,906.43418,129584.61982,58775.36647,28562.88342,1574060.81252,0.04489,119.72702,15377126.3408,22118.32811,3464.64036,355942.7618,27527.47144,36685.44712,10247.34681,17802.6033,5241912.21236,2370.76741,4874.54784,32759.20492,94683.66844,20994.52659,161.46722,34018.17492,269245.83165,141.73622,4731.67519,519.10415,0.55834,0.31747,26908.47297,57.33523,24129.08895,117096.16384,,
